date,username,tweet
2021-08-09 07:07:56,oxytyra_mine,@UNSfess_ @infovaksinasisoloraya sori salah yg tadi. vaksinasi bukan vaksin
2021-08-08 12:14:15,muis_nur2,Mangkat vaksin malah tertolak. Kleru tanggal 🤦
2021-08-07 17:22:50,mei_mei_01,@gibran_tweet Untuk non domisili kenapa setiap daftar kuota penuh terus? Sedang perjalanan harus membutuhkan sertifikat vaksin.
2021-08-07 15:02:31,gibran_tweet,Memanfaatkan mall yang sementara ditutup selama PPKM untuk menjadi lokasi vaksinasi bagi 10.000 warga Solo yang diharapkan dapat memberi kenyamanan para penerima vaksin dan percepatan vaksinasi di #kotasolo   https://t.co/pcQMRnnsVk
2021-08-07 08:09:16,buruh_jamu,Ngantri vaksin koyo ngantri tekaning jodoh 😏  https://t.co/9aK83NzPBc
2021-08-06 22:30:05,jadijadiannpon,"@SoloMenfess Efek pertama vaksin astra ndek kae meriang 3 hari wkwk, trus vaksin kedua belom masih nunggu sampe tgl 23 agust"
2021-08-06 21:46:52,_wassup_ya,"alhamdullilah banget habis sidang langsung vaksin, jadi bener bener hibernasi🌈"
2021-08-06 18:16:24,myname_ap,@Dade88020008 @kurniawanakak @blogdokter siapa yg bilang gak mau? noh di kota saya dari awal buka vaksin antrian bludak. mayoritas yg cari info vaksin malah pekerja dari luar kota yg merantau soalnya ktp luar.
2021-08-06 11:08:32,Gans_Flanker,Vaksin efek ketiga efeknya ko gini amat 🙃
2021-08-06 11:03:08,yagitunah,"Hahaha ceroboh bgt, bisabisanya salah tgl vaksin (terlewat). Untungnya masih ttp bisa heuheu.  https://t.co/3fZaVshwE7"
2021-08-06 08:43:00,firdauszulfikar,"Dapet vaksin az, istri demam, kakak sama adik ipar demam ... Akunya enggak 😐 Apa disuntik air gula ya"
2021-08-06 05:46:14,gibran_tweet,Untuk menggenjot sasaran vaksinasi kelompok 50+. Pemkot Solo mengadakan layanan mobil vaksin keliling yang telah beroperasi sejak 15 Juni 2021 di 15 lokasi berbeda. Sudah 2000 lebih warga pralansia-lansia telah mengikuti program ini.   https://t.co/B5UHTIcUUZ
2021-08-05 19:08:26,SKiss23,"info vaksin colomadu, karanganyar dongg"
2021-08-05 14:39:53,rosaprtw,bener ga katanya vaksin ke2 suntikanya lebih sakit ?  https://t.co/9Ew2egxAZb
2021-08-05 12:12:51,feroarneu,"@PMIMagetan @eddibrokoli Setelah vaksin kedua, bisa melakukan donor darah selang berapa minggu ya?"
2021-08-04 10:01:57,taurusguy19,"@batminwkwk Sabar njir mau vaksin kedua dlu, baru mau mikirin ke jkt"
2021-08-03 17:19:01,MonicaNaress,@marianiken__ Lemes beb? Senin Aku vaksin ke2
2021-08-03 14:12:27,Ihsan_N25,Vaksin Ke 3 khusus Nakes. 💉💉💉  https://t.co/34SDctIo53
2021-08-03 01:34:11,babhesolo,@KAI121 @YunNdri Mohon info utk layanan vaksin di Stasiun Solo Balapan donk. Terima kasih sebelumnya.
2021-08-02 22:16:55,babhesolo,Belum dapet kuota vaksin dosis pertama. Pengen.. 😑
2021-08-02 22:01:13,_Sukrin,Barcode Kartu vaksin isinya apa??
2021-08-02 20:51:04,GGabrielID,"Selesai UAS, leha-leha ❎ Selesai UAS, vaksin ☑️  https://t.co/WU3lfcRXGD"
2021-08-02 16:51:29,storyofkaia_,Pawang Vaksin Kudu Semangat Ra Oleh Sambat 💉🥱  https://t.co/tpDQLoqhNl
2021-08-02 11:16:56,firnadi_,@SMsiwi @ganjarpranowo semangat vaksin mbak
2021-08-01 23:30:00,IgnatioDee,"@ArisWila Ada rasa ""malu"" &amp; ""kepentingan lain"" dari kelompok IDI &amp; BPPOM kepada Dr. Terawan, sang penemu Vaksin Nusantara"
2021-08-01 20:21:15,beruangbuluk_,"@bujang_fikran g paham aku, emg grup vaksin masih?"
2021-08-01 19:43:50,apaandahbrisik,@mcdtua Vaksin pertama apa ke 2 ?
2021-07-31 13:50:39,nanda_bril,"@rchmdv Segera vaksin, ojo ditunda tunda"
2021-07-31 11:57:03,irfan_nuruddin,@iBayem Owalaaah iki sing vaksin awakmu tho? Kirain pitikmu.
2021-07-31 06:16:47,oxytyra_mine,sobat soloraya yang butuh info vaksin bisa follow instagram ini yak  https://t.co/f34GnwCte7
2021-07-30 17:30:43,gopalopotamus,Yang udah vaksin bisa dapet diskon di kokumi ena bgt 🤣  https://t.co/tCKD6iM7CR
2021-07-30 13:23:08,nhgdsr,"Yaampun ngeri betul. Mana bang jago dan menantu idaman pada sok galak anjir. Ibu di samping gue sampe shock. ""Aduh mbak kok itu pake teriak-teriak ya, saya belum vaksin sudah deg-degan takutt"""
2021-07-30 13:23:06,nhgdsr,"Terus aku cerita ke mama plus nanyain ada ga sih koordinasi antara pusksesmas+bang jago dan menantu idaman kuiii. Trs mama jawab gaenek koordinasi blas wkwk konsep e vaksin ""hadapi dan lakoni"" ckckck"
2021-07-30 13:23:05,nhgdsr,Tadi aku vaksin nganterin sahabat e mita sm dua adekku. Vaksin massal yg judulnya sih dari idaman e cah-cah plus bang jago kerjasama dengan puskesma tempat mama kerja. SAMPE SANA JUJUR KAGET 😂😂😂
2021-07-30 11:47:23,uwupobia,"@ilieinbed Blm vaksin, gak bisa naik KA/pesawat. Gmn dong?"
2021-07-30 10:53:15,blontankpoer,vaksin kedua beres. alhamdulillah. semoga pandemi segera pergi  https://t.co/TsQI2NUjSb
2021-07-30 10:34:46,txtfromsoc,"Vaksin Vaksin Vaksin 🔥  Yok.. Enggal Vaksin, enggal Mantai, estu kepengin Holiday lurr  🔥 #VaksinasiNasional  #TXTDARISOLO  https://t.co/me8b5zU69b"
2021-07-30 10:02:22,Ketika_setyo,@cupencup Koyo aku golek vaksin ngungkuli golek gawean kudu orang dalam
2021-07-29 21:01:03,binarbonai,"Ning kantor, ning kopinan, ning tempat Vaksin + ning gym playlist lyodra ""pesan terakhir"" 😅 ngasi apall"
2021-07-29 19:22:21,AlfonsTefa,"Tepat. Pilihannya jika vaksin lebih terjadwal dan bisa disiapkan. Terutama untuk Anda yang memiliki comorbid, lakukan sebelum terlambat. Persiapkan di Stage 0, kalahkan di Stage 1."
2021-07-29 05:39:13,miss_wici,Btw orang2 kantor ane yg dulu pada anti vaksin akhirnya kmrn pada ikutan vaksin 😁
2021-07-29 04:48:19,AnastasiaRoni,"@ganjarpranowo @ir_achmadhusein @ganjarpranowo saat ini banyak PT yg nyuruh bahkan mengultimatum, karyawannya harus vaksin, tapi harus nyari sendiri, 😣😣😣😣 Miris pak.."
2021-07-28 12:20:30,Sisoneto_,@_idacomel Lagi vaksin ya?
2021-07-28 10:52:25,nhgdsr,"makanya mama males bgt ngedukasi orang yg gamau vaksin, katanya ""ya ngapain, orang vaksinnya tuh ga sebanyak yg digembar-gemborkee wkwk. org2 yg bebal gamau vaksin itu biarin aja, yg pengen vaksin aja banyak kok"""
2021-07-28 09:29:41,oxytyra_mine,"@asmarajathi ""udah vaksin belom?"" ""belum"" ""sakit lho nanti, badanmu ditusuk jarum"" -chat berakhir-  wkwkwk"
2021-07-28 07:20:36,oxytyra_mine,@afrkml baru tgl 3 besok vaksin pertamanya. soalnya dr kmarin kyk flash sale booking kuota vaksinnya 😂
2021-07-28 05:30:14,firnadi_,dosis vaksin pertama sama kedua beda ngga sih??
2021-07-27 13:11:12,wahyuningtri40,Kata sape? Di sini mau vaksin harus rebutan dulu.
2021-07-27 12:22:26,ericwh93,Vaksin dosis ke-2 done!
2021-07-27 11:49:59,nkhawari,Samsoyo ora dong.... Jare stok Vaksin 480.7 jt  Lha saiki dimana mana kehabisan vaksin...
2021-07-27 10:26:39,ikaauwais2,@d_mahza Nek g kyo sistem pemilu kae lho. Kan 1 rt moro ng satu tempat. Jadi vaksin e luweh cpt. Pengen ku ngono
2021-07-27 08:23:26,_wassup_ya,"tanggal 28 bapak vaksin kedua, 30 mama vaksin kedua dan 31 aku sama cella vaksin kedua. yuk bismillah keluarga pak slamet sehat sehat terus✨"
2021-07-27 04:54:04,ikaauwais2,Kenapa ya kalo vaksin itu g dijatah 1 rt. Jadi petugasnya yg muter keliling rt buat suntik gitu. Nanti kan otomatis udah langsung ke vaksin semua. Jadi lbh cpt gitu.
2021-07-26 23:52:25,Rliriis_,@syiellyneelam Kok malah nyalahin vaksin
2021-07-26 21:54:08,kibul_,"@putramoeljadi aku mau dikon milih sedurunge di vaksin mas, antara ironman, spiderman karo leck man :( trus aku pilih de e sing nompo aku onone"
2021-07-26 17:54:12,kibul_,"ameh sok-sok an idealis anti vaksin2nan, bareng dikon seko kantor yen ra vaksin rasoh absen akhir e yo mangkat jilaaakk 🤣🤣  https://t.co/Rkrqf9DtfQ"
2021-07-26 10:58:34,imran_senn,Vaksin dlu bor  https://t.co/xdYvNIJKRY
2021-07-26 07:59:45,fauzancukk,aku lali kertas vaksin ku tak dokok ngd
2021-07-25 16:01:21,adit_chan,"@yusufabdnms @rakaminho_ iya jg, aku khan ngegym, trus org rmh di chat di kasih broad cast, abis vaksin sejml ibu2 parti akhir nya kena virus dan ada yg meninggal dan ada yg koma, trus aku nanya temen ku yg dokter tp tugas disby bilanh jg gak boleh cape dan kudu dirmh"
2021-07-25 13:50:39,adit_chan,"@rakaminho_ efek nya stl vaksin tuh, ngantuk, trus pengen makan mulu, trus lemes gitu badannya itu kalo pas kerja dan longgar maksudnya gak byk kerjaan, tp pas fitness biasa aja, biasa fitness aku pake suplemen tambahan aku pake fast full bwt ngimbangin partner ku"
2021-07-25 13:38:52,adit_chan,"@yusufabdnms @rakaminho_ aku malah abis vaksin trus sorenya fitness, pake beban berat soale aku bareng partner kuu, malahan gpp tuhh🤭🤭🤭😁😁😁"
2021-07-24 17:56:16,chaliysta,"Untuk proses penerbitan sertifikat vaksin di PeduliLindungi app jg cepet banget. Beberapa jam setelah vaksin, sudah terbit dan bisa di unduh. Rencana mau dicetak dan laminating sendiri. Takut privasi data bocor klo pake jasa cetak kartu (meski dah bocor paling di darkweb) 😂"
2021-07-24 17:56:15,chaliysta,"Pas vaksin pertama, 30 menit abis vaksin langsung pegel di lengan. Tapi yg kedua ini nyaris ga ada efek samping apapun. Beberapa jam setelah vaksin yaa biasa aja. Ngantuk sih wajar lha semalem begadang, laper ya juga wajar lha blm sarapan 😂"
2021-07-24 17:56:14,chaliysta,"Karena liat pake mata sendiri, pas cairannya masuk ada sensasi ngilu² yg agak gimana gitu. Abis proses vaksin, nunggu bentar sampai surat keterangan dikasih. Dan kemudian beres, deh!"
2021-07-24 17:56:14,chaliysta,"Sempet beredar video di beberapa waktu lalu yg cairan vaksinnya ga disuntikkan tapi cm nancepin jarum aja. Karna insekyur, jadinya vaksin dosis kedua ini ku liatin proses nyuntiknya. Maap ya, bukannya aku tak percaya, sus. Tapi biar lega dikit hehe 🥲  *beneran divaksin kok!  https://t.co/iCo2cSIu3d"
2021-07-24 17:56:05,chaliysta,"Prosesnya kurang lebih sama kayak vaksin pertama &amp; lebih cepet di bagian screening. Tensi malah lebih tinggi sampe ditanya dokter ""ini masih muda kan ya?"" 🥲🥲🥲  Ya maap, klo vaksin terjadwal dan ga dadakan gini gampang kepikiran aqutu dok 🥲🥲🥲"
2021-07-24 17:56:04,chaliysta,Vaksin dosis kedua: ✨SELESAI ✨ #TimSinovac  H-1 sempet agak bingung juga tentang lokasi vaksin karena di SMS-nya dulu kalau lokasi kedua di klinik polres. Untung iseng nanya admin pak pulici di IG polres Surakarta dan bener lokasinya tetep di lokasi vaksin pertamabalaik  https://t.co/Aytj7wR9wg
2021-07-24 17:23:28,herungrh_,"Si Adek brisik pol,blm dpt sms sertkfikat vaksin."
2021-07-24 13:39:44,yotifolk,Inpo vaksin non domisili bre:)
2021-07-24 10:32:01,irfan_nuruddin,@gudeg_cekher16 @dimasyaseen Vaksin campak wes? Ben kalo dicampakkan iku ora ngrantes.
2021-07-24 10:23:58,irfan_nuruddin,"@gudeg_cekher16 @dimasyaseen Matur nang ibukmu, rapopo telat vaksin. Sing penting imun 💪💪... ra gampang cidro."
2021-07-24 10:18:46,Riezkyyp__,"Habis vaksin nafsu makan nambah kenceng, makan terus tp gabisa gendutt anjir wkw"
2021-07-23 20:07:25,karanganyarku,Yo masih bisa ngisi form Vaksin. Monggo
2021-07-23 11:06:49,karanganyarku,"@kanzakielz Nanti pas dateng mau vaksin harus antri, isi form, bawa fotocopy ktp, verifikasi tatap muka. Memang mantap indonesia tercinta"
2021-07-23 10:36:40,karanganyarku,"Yok, bagi yang berminat vaksin. Nanti malam pkl 20.00 dibuka pendaftarannya. Untuk 3 hari vaksin, kuota 750 orang, 250 orang per hari.  “Sing penting berusaha” ☺️"
2021-07-22 22:33:03,oxytyra_mine, https://t.co/AnNfEarbR1  yeaa saya siap menerima vaksin  https://t.co/j3boRYlGZM
2021-07-22 21:49:25,ericwh93,"Menurut logika saya, yg sudah vaksin 2x seharusnya sudah aman. Tidak perlu lagi tes sana-sini.  Yang jd pertanyaan, Kalo sudah di vaksin 2x, tp tetap di tes dan hasilnya positif, terus kapan pandemi akan selesai?"
2021-07-22 21:18:03,adiyeeeee,"Apa itu vaksin Sinovac?  Sinovac merupakan nama perusahaan biofarmasi asal Beijing yang memproduksi vaksin bernama CoronaVac.  Dengan jenis inactivated vaccine, CoronaVac bekerja dengan menggunakan partikel virus yang sudah dimatikan  https://t.co/XITlSeRWdC  https://t.co/OBtwJdgg30"
2021-07-22 20:26:29,wahoyeah,@bezuuu Iyooo ki... Alhamdulillaaah... Mugo ndang tambah akeh vaksin centre e
2021-07-22 09:39:31,gopalopotamus,Nyari vaksin susah setengah mampus
2021-07-22 09:26:34,iwan_poenya,ayo vaksin 💪💪 #Vaksin #VaksinasiCovid19 #VaksinUntukIndonesia  https://t.co/y6Y9IGD2Kc
2021-07-22 06:58:35,nkhawari,"@leoagoestino26 @ruhutsitompul Cara berpikir yang aneh begini ini yang mengakibatkan disinformasi soal covid..  Isu Ambulan kosong muter muter, akhirnya ada ambulan lewat dilempar Isu vaksin memasukkan chip, akhirnya banyak yg anti vaksin  Byk yg meninggal di RS, yg disalahkan RS...  Logika ajaib nitizen indon"
2021-07-22 00:52:49,kkhth97,Bar vaksin ke tiga kok efek e lemes ngene 😦
2021-07-21 14:24:50,iyoes_23,@lisaboykecil Aku sudah tp belum vaksin ke 2 coz stok vaksin AZ belum sampe oslo
2021-07-21 14:12:43,iyoes_23,@ryswanto Lha mau vaksin lewat endi must? Coba lapor ke pihak sing gawe vaksinasi sing mbok parani.
2021-07-21 08:37:22,bambang3handana,"@SoloMenfess Edukasi saja. Mmg semua ttg vaksin kurang edukasi, masyarakat desaku vaksin pertama oke tp stlh mau vaksin kedua g mau krn sdh kena hoax yg beredar dimasyarakat. Smga dipermudahkan"
2021-07-21 08:30:45,mashadieee,"Jadi yang sudah vaksin tetap Prokes, kemana mana tinggal bawa kartu vaksin, bukan hasil swab antigen atau PCR lagi,"
2021-07-21 08:29:36,mashadieee,"Seharusnya ada Mobil vaksin dari tiap puskesmas di seluruh Indonesia, jemput bola, setiap hari pindah RT, vaksin tuh seada-adanya orang yg belum divaksin. Biar cepet target. Marketing Minimarket aja kalo kejar target juga jemput bola kok"
2021-07-20 15:17:47,ipehadid,@sempolgorengg baru sebulan disolo 🥺 males vaksin dan swab kl mo balik:(
2021-07-19 15:01:59,kulinerduludek,Vaksin O saiki mumpung isine chip. Nek taun ngarep krungu2 isine kacang ijo karo coklat
2021-07-19 15:00:09,andikawidayat,Vaksin sek berbentuk kapsul ono ra to? Asuog pengen vaksin wedi jarum. 😭
2021-07-19 14:02:05,nyalaego,@unmagnetism Setelah vaksin kok aku merasa transfer data jadi cepet banget ya via infrared
2021-07-18 22:45:10,mariaissaa_,"Efek vaksin : laperr, ngantuk. Bukan efek ini mah emang kebiasaan aja kalo ga laper ya ngantuk :("
2021-07-18 20:13:59,HeyOm_Oky,@afrkml Klo habis vaksin apa bisa donor plasma bro?
2021-07-18 17:03:16,mariaissaa_,Dari 180/90. 165/100. Berakhirrr di 120/80. Wedyan seneng banget akhirnya bisa vaksin hwaaaa wkwk 😭🙏
2021-07-18 16:50:41,kulinerduludek,Info vaksin #vaksin #vaksindulu #vaksincovid19  https://t.co/W06Pu6uFzC
2021-07-18 16:37:20,mariaissaa_,Nurunin tensi dalam waktu 15 menit gimana guyss kasiii solusi dongg. Pusing gabisa vaksin grgr tensi lagi tensi lagi 😭😭
2021-07-18 14:00:36,mariaissaa_,Yukk bisa vaksin yukk! Doain guyssss wkwk
2021-07-18 11:22:56,rspkusukoharjo,Semoga pemerintah kian massif memberikan vaksin Covid. Ditempat yang nyaman dengan disiplin protokol.kesehatan.  🔍 Ikuti Sosial Media kami :  Ig : @pku.sukoharjo Fb : pku.sukoharjo Twitter : @pku_sukoharjo Youtube : PKU Muhammadiyah Sukoharjo Website :  https://t.co/6CTSYVHEFc  https://t.co/bpiSTFRCi2
2021-07-18 00:15:07,nikmahazii,"Yg ga percaya vaksin, plis diem aja jangan koar², tulisan mu itu membahayakan, buat nakes kalo ga biasa nanganin covid plis jgn lgsg panik dger cerita pasien. Panikmu itu membuat org lain ga percaya sm RS 🥲🥲🥲"
2021-07-17 22:02:42,IgnatioDee,"@ganjarpranowo @JOINLampung saya dari awal mau dan siap di vaksin Pak, tapi daftar OL selalu trjawab KUOTA FULL , pdhl batu jeda  gak sampai 5 menit dari Link Reservasi dibuka, gimana donk Pak @ganjarpranowo solusinya???"
2021-07-17 20:52:53,buruh_jamu,@mzpreholic Benar mas pdhl sekarang apa² hrs nunjukin kartu vaksin yaa...
2021-07-17 20:19:03,JokoSukamto11,Vaksin Sukoharjo apa kabar? #vaksinsukoharjo #vaksinlambat #percepatanvaksin #vaksinasiCovid19
2021-07-17 17:18:39,putrarulez,"@Simpangan2024 Istri tenaga medis kok cara omgnya spt tdk paham tujuan vaksin, bersyukur lu ud dpt vaksin, yg belum dpt vaksin byk dan kesusahan mendapatkannya.. bersyukur jg udah vaksin, lu udah terpapar n skg msh hdup, bs ngetweet pula.. LoL"
2021-07-17 17:13:04,irfan_nuruddin,@saif_syadiri Sebelum vaksin juga banyak yg mati.
2021-07-17 16:17:29,irfan_nuruddin,"@kokowahyu26 Bilangin aja Mas, kalo sertifikat vaksin bisa untuk ngambil bansos."
2021-07-17 16:03:42,dontbesyai,@KeeNand__ Disini masih ada dua major issue 1. Vaccine availability  2. Masih banyak yg menganggap vaksin adalah bagian dari “politik”
2021-07-17 15:43:05,buruh_jamu,Apakah vaksinasi untuk Karanganyar hanya lewat 1 pintu min (dinkes) ...sedangkan dari lik yg di sediakan dinkes baru 1 menit kuota langsung full ...saat ini antusias warga untuk vaksin begitu besar mohon di tingkatkan 🙏🙏🙏🙏
2021-07-17 15:27:30,buruh_jamu,@pmikaranganyar @palangmerah @Blood4LifeID @karanganyarkab Info vaksin dong mi.
2021-07-17 14:53:40,irfan_nuruddin,@SSerumpum Emange kalo vaksin dipasangi cctv gitu?
2021-07-17 14:45:42,irfan_nuruddin,"@SSerumpum Iya jurus jitu itu. Bisa dicoba ke para pegawai, yg gak ikut vaksin gak dapat THR nantinya."
2021-07-17 14:39:17,irfan_nuruddin,"Aku punya karyawan, janda anak satu dah gede. Aku suruh ikut vaksin gak mau, alasannya takut. ""Takut dua tiga tahun lagi jadi zombie nanti Gus,""  Ya Alloh, sopo sih nyebarin hoaks kalo vaksin bisa jadi zombie? Mbok ya ngaku."
2021-07-17 06:54:25,vivinrftrn,2 hari setelah di vaksin
2021-07-16 22:39:49,hildadestiyana,Lagian aneh. Vaksin kok bayar
2021-07-16 22:03:32,firdauszulfikar,Vaksin di karanganyar : rebutan kuota daftar onlen ngalah2i flash sale xiaomi
2021-07-16 21:31:33,Riezkyyp__,"2021 isinya covid 19 , virus virus virus terus vaksin, daripada vaksin mending download smadav aja deh kan anti virus 😂 lebih manjur daripada vaksin"
2021-07-16 20:14:54,abhyfaizal,"Nah, yen wes iso daftar kabeh, kan tinggal nunggu kapan giliran vaksin, nek dibatasi Ngene iki kapan rampung e , ayo lah kerja cerdas kerja efektif Mohon bantuan lah pak Gub @ganjarpranowo"
2021-07-16 20:14:29,JokoSukamto11,@Hj_EtikSuryani @ganjarpranowo @sukoharjo_kab @dinkesjateng @DkkSukoharjo @satpolsukoharjo @Sukoharjo_News Ibaratnya kita berperang melawan covid tapi tidak dipersenjatai vaksin. Apalagi saat ini musuh sedang mengepung kita. SOS VAKSIN...SOS VAKSIN
2021-07-16 20:12:30,abhyfaizal,"Hallo @dinkeskra , fenomena pendaftaran vaksin ini kok yo masih berlanjut yaa,  Mbok ya wes, ra usah nganggo kuota pendaftar. Nek misal maksimal 200 dosis, ya Google form e rasah dibatasi 200, open wae sak okeh3 pendaftar vaksin, nanti tinggal diurut sesuai nomor di Google drive"
2021-07-16 18:55:16,myname_ap,"@donopradana dalan e ojo ditutup, ning nggonku arep do vaksin bingung meh lewat ngendi, lha dalane ditutupi kabeh, trus males budhal 😶"
2021-07-16 18:29:02,babykyutii,Jadwal vaksin dosis 2 mu kapan?
2021-07-16 18:28:26,MFaris_12,@alby_abrylyan Bisa buat vaksin kak read: Astrea Zanev**
2021-07-16 17:36:40,dontbesyai,"Gini lho ya Mas, saya bukan buzzer, saya pakai logika, pakai nalar. Kalau mau berkiblat dengan negara lain yang udah lepas masker, bisa dan sah sah saja. Tapi mereka melalui proses! Mereka pakai prokes, mereka pakai vaksin, dan mereka juga pakai otak."
2021-07-16 15:04:18,kanimsurakarta,Halo Sahabat Mido!  Pernah geram saat melihat perilaku WNA yang tidak taat protokol kesehatan atau anti vaksin secara langsung maupun menyaksikan via sosmed?  https://t.co/LceY70zOg6
2021-07-16 13:44:25,MFaris_12,"@Darmaningtyas Msh bingung dg vaksin, apakah boleh vaksin 1 di tempat A dan vaksin 2 di tempat B bahkan beda provinsi?"
2021-07-16 13:31:11,MFaris_12,"Heran, ada aja yg vaksin cuma buat syarat bepergian"
2021-07-16 12:17:31,ayyasyahya1,"@UNSfess_ Aman, efek pegel setelah 3 jam vaksin"
2021-07-16 10:39:59,Didit_ST,Vaksin Covid-19 asal China Sinovac semakin diragukan dan dicoret oleh beberapa negara karena dinilai tidak efektif melawan varian baru corona seperti Delta.   https://t.co/7HQPzBRC0i  @CNNIndonesia
2021-07-16 10:08:37,anggorotegarr,Bar vaksin kok madang e peng 3 dewe :(
2021-07-16 10:04:03,zunieinvy,Vaksin dosis 1  setelah 16 hari negatif covid.
2021-07-16 08:28:50,_ripk,"@Toko_Sweesal @Hj_EtikSuryani @ganjarpranowo Di jogja hampir setiap hari ada mba info vaksin bebas domisili, walau kudu effort lebih untuk daftar dan antrian panjang tp setidaknya infonya ada dan terselenggara. Disini infonya anyep doang 😂"
2021-07-16 06:29:44,notanethereal,"sejauh ini sih efek vaksin cuman laperrr, semoga segini aja sih efeknya wkwk"
2021-07-16 00:38:10,_ripk,"Capaian vaksinasi cupu, minim informasi pula. Padahal antusiame masyarakat yg mau vaksin cukup bagus, masa iya kudu nunut vaksin ke daerah tetangga? @Hj_EtikSuryani @ganjarpranowo"
2021-07-15 22:45:51,burooooos,@vidyalida Kalo vaksin campak udah blum kah? Soalnya ko dicampakkan terus 🙂🙂
2021-07-15 20:30:28,jujulmu,"ya mending aku rebutan daftar vaksin, daripada rebutan memilikimu. belum tentu yoan kamu mau og hehe"
2021-07-15 18:48:48,ayyasyahya1,"@ilhamilah Covid itu berbahaya, dengan vaksin kita dapat melindungi diri sendiri dan orang lain Mari kita vaksin"
2021-07-15 17:52:03,_wassup_ya,"@rifqyjazzholic besok sebelum vaksin, jujur sama dokternya. soalnya ada yang bilang harus 3 bulan setelah negatiff"
2021-07-15 13:48:32,capprigurll,@UNSfess_ nunggu 3 bulan duluu baru bisa vaksin
2021-07-15 13:26:06,dontbesyai,@rizal_septyan Baru yang pertama …. Kamu gak vaksin anti jomblo ???
2021-07-15 13:24:22,dontbesyai,@rizal_septyan Vaksin anti galau
2021-07-15 10:10:01,yerrnaldi,kok aku malah ra sabar vaksin yo ben nek koncoku crito aku yo iso crito ngono lho jiakhh
2021-07-15 10:04:56,itsikakurnia,"@KAI121 halo admin, gimana prosedurnya vaksin di stasiun  ? tolong infonya"
2021-07-15 08:39:24,adiyeeeee,Henseni....  Gpp...  Ayo vaksin!!!!!
2021-07-14 18:03:13,wijayaanty,"Vaksin pertama, sehat sehat semua💜  https://t.co/MkQOzbF6Ux"
2021-07-14 13:32:50,itsikakurnia,"@KAI121 halo admin, gimana prosedurnya vaksin di stasiun  ?  saya ada keperluan mendadak harus naik kereta tapi belum vaksin. tolong infonya segera"
2021-07-14 12:20:09,blenderid,semoga lose streak akibat solo rank pagi ini tidak menganggu vaksin nanti🙂
2021-07-14 11:25:06,Ganeshrea,"@jaanco0kkk Ada, siapkan kartu vaksin + pcr + eHac"
2021-07-14 09:53:25,_agustri_,"@PLindungi selamat pagi, mau tanya, ibu sy sudah vaksin kedua. tp ktika mau liat sertif vaksin, kok ga ada ya di apps atau web nya? pdhl cek nik nya tertera bahwa sudah vaksin 2x. gmn min?"
2021-07-14 07:41:37,miss_wici,@vetamandra Njenengan wes nate kenek po? Wes vaksin juga to?
2021-07-13 22:53:46,AD71E_,alhamdulillah entuk vaksin jalur dalam
2021-07-13 20:09:42,abhyfaizal,"Alaaah biyuung arep vaksin angel e ra karuan , saben bengi arep daftar kok uangel e ra umum .. mbok yo koyo kota Surakarta kae. Jogja kae, vaksin sak nggon nggon.. Karanganyar kok ruweet banget tho laeee laeee Nyuwun tulung Niki pak gubernur @ganjarpranowo .. @dinkeskra  https://t.co/bDgqmPBpIK"
2021-07-13 18:45:39,flyoverpalur,@IqbalDevin Daerah ngendi mas? Distop takoki vaksin po mas?
2021-07-13 13:49:45,dontbesyai,@sarimin VCS = Vaksin Corona Sayang
2021-07-13 13:31:07,rosaprtw,@pindidarmaaa abis vaksin reaksinya di km gimana nder?
2021-07-13 13:22:15,rosaprtw,punya asam lambung boleh vaksin ga sih gaes?
2021-07-13 09:35:25,SSmandrix,Vaksin sukses Indonesia sehat  https://t.co/5Ej3TO4kSi
2021-07-13 07:56:18,pik_gum,Efek di vaksin ternyata bikin ngantuk yaps 😭😭😭
2021-07-12 21:23:41,septian_bagus11,"@cktbng @baby_alien28 Ini juga yg terjadi sama ibu saya..sudah vaksin ke 2 dan kena covid, isoman masum hari ke empat..lemes, batuk dan anosmia..semoga tidak menjadi parah..dan bersyukur beliau sudah divaksin.."
2021-07-12 14:30:06,MN_Ariefin,@TVinandita Btw aku habis vaksin di kmpus wkwkkw
2021-07-12 11:52:20,tentangK3,Min @11MaretUniv kampus g ngadain vaksin utk alumni?
2021-07-12 10:22:50,ericwh93,"@sukoharjo_kab selamat pagi pak, info vaksin area Sukoharjo yg masih melayani pendaftaran dmana nggeh? Maturnuwun."
2021-07-12 07:42:05,desitameliaaaw,Vaksin sek 🤒  https://t.co/weE8BzVtEg
2021-07-12 07:23:14,ibabrogsan,Vaksin 15 kali tubuhmu kapalen.
2021-07-11 21:23:30,Rizky_Semanggi,@bambang_62 @soloposdotcom Lha kalau masih ada yg gratis ngapain gakmau vaksin?
2021-07-11 20:46:56,nkhawari,@purbohapsoro Tenang banget...ben sesuk lolos seleksi vaksin..  Kapan kae ditolak pas cek kesehatan kok...
2021-07-11 20:40:48,WahyuLiz,"bismillah daftar vaksin, online, 1 menit ful quota"
2021-07-11 20:34:37,burooooos,Ini win win solution sih buat yg gadapet2 vaksin &amp; punya berkat lebih.  Biarin aja gausah nyinyir. Yg butuh vaksin tp tiap bukaan vaksin coba daftar tp gapernah dapet pasti ngerti rasanya.  Toh vaksin gratis dr pemerintah jg masih ada. Ribet amat netijen.
